2020-04-28 14:04:863 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 19:04:114 INFO  RegisterPage :95 - Enter Email jmDEBYHWVZDoQUPwgw9EJrIgedvHOLcORnYkT39a45InfnFOk1vWpIQ6aAxpksxf92B2TezMtZFL7YAqefgSzk4uM7K0MZxKoMXSIp3Xz5S1mcXwHFy7w198Af1WTEXn44eT4RtyjCmsa3763XCEvF9whaD4UjmUDraBLtuYnSrDvJ6nlwFLfLd4RGgmii4x8lXVL8iqu5PD0FIFRbUN1IGhcAXORmfAvLrdYfXb5WPMLAVbMcVuPJupKaFk18qHBuyJQMRj7iTwj2eg3sctSKG5w3LJcs555m40Lfuwe1kGI2ySDWWWhHklo51bLuA8LWor30jja6nQKZfkUrdH15F1xNEzXxmfgh14Sz5qd0nYc1q0mx0n6xk8bPNsdtkVG3GaL6gli5nqg8slwPDU066EDJ62Dhw4KQjo7SQmUPO4abLQ6o3h3azFt2wpNR1x4UNzW6dAAKyG7HTdsvlsOits6oEhN776FPgV0srouS0JlZLAkCrKXFT9omVzscKiUGvnIeJ3izncIKeTExH9RkRmPXkzXba3poHelebChyVK8BTiOWP0wgfnBNjevNNXpljWhhL6IUtez85T58TKt1ThdkPFntslmbliqOtMsBUffZbHeRDC3lTv8qO2gLLcFVJJFIVZT7QcXscMAJ7CMlfDP9MsKNNBMk4ZpvYOUgpmIZvQ6zrxcyJp4FHr38XdvqvUtGMpqwcjHgSLJ8W6JyTWgL7n4Nfcvs4CdmYhTgzGpjQGl5m9VJyjo0zkGHAccSXOJ90Ygy012Xa0rhy9TbigSpe6k4vLKLkrAeAZYVCU3xCAobdX44mhPTLtAg7RmndwzOiPsEEwdO8YTz3N7ZKNB7qTq28KT2LfPI8vF8ceKcTQExWscXBLubw8jwr1A9An9ej6Zp5sz89rgGGNr8IoII2jP0KWeDyOxhfFjlBX5MIdrDIuwfu9JInqq0m4muHvdMnqtwGd15fvtId2O4Z4D1KCqQvZQBpvtgq7Email Field [[ChromeDriver: chrome on WINDOWS (b8841bde947621b6bf4a372cdd0e2ca0)] -> id: Email]
2020-04-28 19:04:464 INFO  RegisterPage :101 - Enter Company Name dhannorunner limitedCompany Name Field [[ChromeDriver: chrome on WINDOWS (b8841bde947621b6bf4a372cdd0e2ca0)] -> id: Company]
2020-04-28 19:04:555 INFO  RegisterPage :107 - Clicking on check box button for NewsLetter
2020-04-28 19:04:841 INFO  LoginPage :42 - Enter password dhannoruuun1223On Password Field [[ChromeDriver: chrome on WINDOWS (b8841bde947621b6bf4a372cdd0e2ca0)] -> id: Password]
2020-04-28 19:04:51 INFO  RegisterPage :119 - Enter Confirm Password dhanno@runnner123456@Confirm Password Field [[ChromeDriver: chrome on WINDOWS (b8841bde947621b6bf4a372cdd0e2ca0)] -> id: ConfirmPassword]
2020-04-28 19:04:181 INFO  RegisterPage :125 - Clicking On Registration Button [[ChromeDriver: chrome on WINDOWS (b8841bde947621b6bf4a372cdd0e2ca0)] -> id: register-button]
2020-04-28 19:04:237 INFO  RegisterPage :52 - Getting Register message [[ChromeDriver: chrome on WINDOWS (b8841bde947621b6bf4a372cdd0e2ca0)] -> xpath: //strong[contains(text(),'Your Personal Details')]]
2020-04-28 19:04:201 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 19:04:154 INFO  HomePage :27 - Clicking on register button [[ChromeDriver: chrome on WINDOWS (0f1e4065cb183ee32d2a2e513a464829)] -> link text: Register]
2020-04-28 19:04:196 INFO  RegisterPage :65 - Enter First Name dhannorunnerFirst Name Field [[ChromeDriver: chrome on WINDOWS (0f1e4065cb183ee32d2a2e513a464829)] -> id: FirstName]
2020-04-28 19:04:761 INFO  RegisterPage :71 - Enter Last Name runnerLast Name Field [[ChromeDriver: chrome on WINDOWS (0f1e4065cb183ee32d2a2e513a464829)] -> id: LastName]
2020-04-28 19:04:453 INFO  RegisterPage :77 - Selecting Date of Birth Day 4Date Field [[ChromeDriver: chrome on WINDOWS (0f1e4065cb183ee32d2a2e513a464829)] -> name: DateOfBirthDay]
2020-04-28 19:04:567 INFO  RegisterPage :83 - Selecting Date of Birth Month marchBirth Month Field [[ChromeDriver: chrome on WINDOWS (0f1e4065cb183ee32d2a2e513a464829)] -> name: DateOfBirthMonth]
2020-04-28 19:04:719 INFO  RegisterPage :89 - Selecting Date of Birth Year 1986Birth Year Field [[ChromeDriver: chrome on WINDOWS (0f1e4065cb183ee32d2a2e513a464829)] -> name: DateOfBirthYear]
2020-04-28 19:04:301 INFO  RegisterPage :95 - Enter Email 843gmail.comEmail Field [[ChromeDriver: chrome on WINDOWS (0f1e4065cb183ee32d2a2e513a464829)] -> id: Email]
2020-04-28 19:04:583 INFO  RegisterPage :101 - Enter Company Name dhannorunner limitedCompany Name Field [[ChromeDriver: chrome on WINDOWS (0f1e4065cb183ee32d2a2e513a464829)] -> id: Company]
2020-04-28 19:04:670 INFO  RegisterPage :107 - Clicking on check box button for NewsLetter
2020-04-28 19:04:169 INFO  LoginPage :42 - Enter password dhannoruuun1223On Password Field [[ChromeDriver: chrome on WINDOWS (0f1e4065cb183ee32d2a2e513a464829)] -> id: Password]
2020-04-28 19:04:395 INFO  RegisterPage :119 - Enter Confirm Password dhanno@runnner123456@Confirm Password Field [[ChromeDriver: chrome on WINDOWS (0f1e4065cb183ee32d2a2e513a464829)] -> id: ConfirmPassword]
2020-04-28 19:04:523 INFO  RegisterPage :125 - Clicking On Registration Button [[ChromeDriver: chrome on WINDOWS (0f1e4065cb183ee32d2a2e513a464829)] -> id: register-button]
2020-04-28 19:04:586 INFO  RegisterPage :52 - Getting Register message [[ChromeDriver: chrome on WINDOWS (0f1e4065cb183ee32d2a2e513a464829)] -> xpath: //strong[contains(text(),'Your Personal Details')]]
2020-04-28 19:04:200 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 19:04:314 INFO  HomePage :27 - Clicking on register button [[ChromeDriver: chrome on WINDOWS (3a83619c9df6e5d627f5dedf0b947ddc)] -> link text: Register]
2020-04-28 19:04:711 INFO  RegisterPage :65 - Enter First Name dhannorunnerFirst Name Field [[ChromeDriver: chrome on WINDOWS (3a83619c9df6e5d627f5dedf0b947ddc)] -> id: FirstName]
2020-04-28 19:04:870 INFO  RegisterPage :71 - Enter Last Name runnerLast Name Field [[ChromeDriver: chrome on WINDOWS (3a83619c9df6e5d627f5dedf0b947ddc)] -> id: LastName]
2020-04-28 19:04:870 INFO  RegisterPage :77 - Selecting Date of Birth Day 4Date Field [[ChromeDriver: chrome on WINDOWS (3a83619c9df6e5d627f5dedf0b947ddc)] -> name: DateOfBirthDay]
2020-04-28 19:04:70 INFO  RegisterPage :83 - Selecting Date of Birth Month marchBirth Month Field [[ChromeDriver: chrome on WINDOWS (3a83619c9df6e5d627f5dedf0b947ddc)] -> name: DateOfBirthMonth]
2020-04-28 19:04:271 INFO  RegisterPage :89 - Selecting Date of Birth Year 1986Birth Year Field [[ChromeDriver: chrome on WINDOWS (3a83619c9df6e5d627f5dedf0b947ddc)] -> name: DateOfBirthYear]
2020-04-28 19:04:880 INFO  RegisterPage :95 - Enter Email 659gmail.comEmail Field [[ChromeDriver: chrome on WINDOWS (3a83619c9df6e5d627f5dedf0b947ddc)] -> id: Email]
2020-04-28 19:04:645 INFO  RegisterPage :101 - Enter Company Name dhannorunner limitedCompany Name Field [[ChromeDriver: chrome on WINDOWS (3a83619c9df6e5d627f5dedf0b947ddc)] -> id: Company]
2020-04-28 19:04:112 INFO  RegisterPage :107 - Clicking on check box button for NewsLetter
2020-04-28 19:04:520 INFO  LoginPage :42 - Enter password dhannoruuun1223On Password Field [[ChromeDriver: chrome on WINDOWS (3a83619c9df6e5d627f5dedf0b947ddc)] -> id: Password]
2020-04-28 19:04:727 INFO  RegisterPage :119 - Enter Confirm Password dhanno@runnner123456@Confirm Password Field [[ChromeDriver: chrome on WINDOWS (3a83619c9df6e5d627f5dedf0b947ddc)] -> id: ConfirmPassword]
2020-04-28 19:04:844 INFO  RegisterPage :125 - Clicking On Registration Button [[ChromeDriver: chrome on WINDOWS (3a83619c9df6e5d627f5dedf0b947ddc)] -> id: register-button]
2020-04-28 19:04:885 INFO  RegisterPage :52 - Getting Register message [[ChromeDriver: chrome on WINDOWS (3a83619c9df6e5d627f5dedf0b947ddc)] -> xpath: //strong[contains(text(),'Your Personal Details')]]
2020-04-28 19:04:280 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 19:04:275 INFO  HomePage :27 - Clicking on register button [[ChromeDriver: chrome on WINDOWS (8753cdee3d7e9486157ceb53cf363a12)] -> link text: Register]
2020-04-28 19:04:656 INFO  RegisterPage :65 - Enter First Name dhannorunnerFirst Name Field [[ChromeDriver: chrome on WINDOWS (8753cdee3d7e9486157ceb53cf363a12)] -> id: FirstName]
2020-04-28 19:04:842 INFO  RegisterPage :71 - Enter Last Name runnerLast Name Field [[ChromeDriver: chrome on WINDOWS (8753cdee3d7e9486157ceb53cf363a12)] -> id: LastName]
2020-04-28 19:04:561 INFO  RegisterPage :77 - Selecting Date of Birth Day 4Date Field [[ChromeDriver: chrome on WINDOWS (8753cdee3d7e9486157ceb53cf363a12)] -> name: DateOfBirthDay]
2020-04-28 19:04:838 INFO  RegisterPage :83 - Selecting Date of Birth Month marchBirth Month Field [[ChromeDriver: chrome on WINDOWS (8753cdee3d7e9486157ceb53cf363a12)] -> name: DateOfBirthMonth]
2020-04-28 19:04:992 INFO  RegisterPage :89 - Selecting Date of Birth Year 1986Birth Year Field [[ChromeDriver: chrome on WINDOWS (8753cdee3d7e9486157ceb53cf363a12)] -> name: DateOfBirthYear]
2020-04-28 19:04:169 INFO  RegisterPage :95 - Enter Email 1471@gmail.comEmail Field [[ChromeDriver: chrome on WINDOWS (8753cdee3d7e9486157ceb53cf363a12)] -> id: Email]
2020-04-28 19:04:398 INFO  RegisterPage :101 - Enter Company Name dhannorunner limitedCompany Name Field [[ChromeDriver: chrome on WINDOWS (8753cdee3d7e9486157ceb53cf363a12)] -> id: Company]
2020-04-28 19:04:591 INFO  RegisterPage :107 - Clicking on check box button for NewsLetter
2020-04-28 19:04:888 INFO  LoginPage :42 - Enter password dhannoruuun1223On Password Field [[ChromeDriver: chrome on WINDOWS (8753cdee3d7e9486157ceb53cf363a12)] -> id: Password]
2020-04-28 19:04:89 INFO  RegisterPage :119 - Enter Confirm Password dhannoruuun1223Confirm Password Field [[ChromeDriver: chrome on WINDOWS (8753cdee3d7e9486157ceb53cf363a12)] -> id: ConfirmPassword]
2020-04-28 19:04:678 INFO  RegisterPage :125 - Clicking On Registration Button Proxy element for: DefaultElementLocator 'By.id: register-button'
2020-04-28 19:04:794 INFO  RegisterPage :52 - Getting Register message Proxy element for: DefaultElementLocator 'By.xpath: //strong[contains(text(),'Your Personal Details')]'
2020-04-28 19:04:216 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 19:04:804 INFO  HomePage :27 - Clicking on register button [[ChromeDriver: chrome on WINDOWS (d6497a757741003848645961cdab9271)] -> link text: Register]
2020-04-28 19:04:565 INFO  RegisterPage :65 - Enter First Name dhannorunnerFirst Name Field [[ChromeDriver: chrome on WINDOWS (d6497a757741003848645961cdab9271)] -> id: FirstName]
2020-04-28 19:04:706 INFO  RegisterPage :71 - Enter Last Name runnerLast Name Field [[ChromeDriver: chrome on WINDOWS (d6497a757741003848645961cdab9271)] -> id: LastName]
2020-04-28 19:04:198 INFO  RegisterPage :77 - Selecting Date of Birth Day 4Date Field [[ChromeDriver: chrome on WINDOWS (d6497a757741003848645961cdab9271)] -> name: DateOfBirthDay]
2020-04-28 19:04:311 INFO  RegisterPage :83 - Selecting Date of Birth Month marchBirth Month Field [[ChromeDriver: chrome on WINDOWS (d6497a757741003848645961cdab9271)] -> name: DateOfBirthMonth]
2020-04-28 19:04:520 INFO  RegisterPage :89 - Selecting Date of Birth Year 1986Birth Year Field [[ChromeDriver: chrome on WINDOWS (d6497a757741003848645961cdab9271)] -> name: DateOfBirthYear]
2020-04-28 19:04:860 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 19:04:579 INFO  HomePage :27 - Clicking on register button [[ChromeDriver: chrome on WINDOWS (98ed4eeb763835792469b52c42c0c09b)] -> link text: Register]
2020-04-28 19:04:796 INFO  RegisterPage :65 - Enter First Name dhannorunnerFirst Name Field [[ChromeDriver: chrome on WINDOWS (98ed4eeb763835792469b52c42c0c09b)] -> id: FirstName]
2020-04-28 19:04:78 INFO  RegisterPage :71 - Enter Last Name runnerLast Name Field [[ChromeDriver: chrome on WINDOWS (98ed4eeb763835792469b52c42c0c09b)] -> id: LastName]
2020-04-28 19:04:495 INFO  RegisterPage :77 - Selecting Date of Birth Day 4Date Field [[ChromeDriver: chrome on WINDOWS (98ed4eeb763835792469b52c42c0c09b)] -> name: DateOfBirthDay]
2020-04-28 19:04:645 INFO  RegisterPage :83 - Selecting Date of Birth Month marchBirth Month Field [[ChromeDriver: chrome on WINDOWS (98ed4eeb763835792469b52c42c0c09b)] -> name: DateOfBirthMonth]
2020-04-28 19:04:817 INFO  RegisterPage :89 - Selecting Date of Birth Year 1986Birth Year Field [[ChromeDriver: chrome on WINDOWS (98ed4eeb763835792469b52c42c0c09b)] -> name: DateOfBirthYear]
2020-04-28 19:04:66 INFO  RegisterPage :95 - Enter Email 4913@gmail.comEmail Field [[ChromeDriver: chrome on WINDOWS (98ed4eeb763835792469b52c42c0c09b)] -> id: Email]
2020-04-28 19:04:466 INFO  RegisterPage :101 - Enter Company Name dhannorunner limitedCompany Name Field [[ChromeDriver: chrome on WINDOWS (98ed4eeb763835792469b52c42c0c09b)] -> id: Company]
2020-04-28 19:04:601 INFO  RegisterPage :107 - Clicking on check box button for NewsLetter
2020-04-28 19:04:45 INFO  LoginPage :42 - Enter password dhannoruuun1223On Password Field [[ChromeDriver: chrome on WINDOWS (98ed4eeb763835792469b52c42c0c09b)] -> id: Password]
2020-04-28 19:04:212 INFO  RegisterPage :119 - Enter Confirm Password dhannoruuun1223Confirm Password Field [[ChromeDriver: chrome on WINDOWS (98ed4eeb763835792469b52c42c0c09b)] -> id: ConfirmPassword]
2020-04-28 19:04:339 INFO  RegisterPage :125 - Clicking On Registration Button [[ChromeDriver: chrome on WINDOWS (98ed4eeb763835792469b52c42c0c09b)] -> id: register-button]
2020-04-28 19:04:436 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 19:04:445 INFO  HomePage :27 - Clicking on register button [[ChromeDriver: chrome on WINDOWS (ce022d60a7680862f6412c8bbad94a08)] -> link text: Register]
2020-04-28 19:04:568 INFO  RegisterPage :59 - Clicking on Radio Button [[ChromeDriver: chrome on WINDOWS (ce022d60a7680862f6412c8bbad94a08)] -> id: gender-male]
2020-04-28 19:04:832 INFO  RegisterPage :65 - Enter First Name dhannorunnerFirst Name Field [[ChromeDriver: chrome on WINDOWS (ce022d60a7680862f6412c8bbad94a08)] -> id: FirstName]
2020-04-28 19:04:987 INFO  RegisterPage :71 - Enter Last Name runnerLast Name Field [[ChromeDriver: chrome on WINDOWS (ce022d60a7680862f6412c8bbad94a08)] -> id: LastName]
2020-04-28 19:04:219 INFO  RegisterPage :77 - Selecting Date of Birth Day 4Date Field [[ChromeDriver: chrome on WINDOWS (ce022d60a7680862f6412c8bbad94a08)] -> name: DateOfBirthDay]
2020-04-28 19:04:354 INFO  RegisterPage :83 - Selecting Date of Birth Month marchBirth Month Field [[ChromeDriver: chrome on WINDOWS (ce022d60a7680862f6412c8bbad94a08)] -> name: DateOfBirthMonth]
2020-04-28 19:04:628 INFO  RegisterPage :89 - Selecting Date of Birth Year 1986Birth Year Field [[ChromeDriver: chrome on WINDOWS (ce022d60a7680862f6412c8bbad94a08)] -> name: DateOfBirthYear]
2020-04-28 19:04:921 INFO  RegisterPage :95 - Enter Email 14@gmail.comEmail Field [[ChromeDriver: chrome on WINDOWS (ce022d60a7680862f6412c8bbad94a08)] -> id: Email]
2020-04-28 19:04:763 INFO  RegisterPage :101 - Enter Company Name dhannorunner limitedCompany Name Field [[ChromeDriver: chrome on WINDOWS (ce022d60a7680862f6412c8bbad94a08)] -> id: Company]
2020-04-28 19:04:914 INFO  RegisterPage :107 - Clicking on check box button for NewsLetter
2020-04-28 19:04:482 INFO  LoginPage :42 - Enter password dhannoruuun1223On Password Field [[ChromeDriver: chrome on WINDOWS (ce022d60a7680862f6412c8bbad94a08)] -> id: Password]
2020-04-28 19:04:744 INFO  RegisterPage :119 - Enter Confirm Password dhannoruuun1223Confirm Password Field [[ChromeDriver: chrome on WINDOWS (ce022d60a7680862f6412c8bbad94a08)] -> id: ConfirmPassword]
2020-04-28 19:04:653 INFO  RegisterPage :125 - Clicking On Registration Button [[ChromeDriver: chrome on WINDOWS (ce022d60a7680862f6412c8bbad94a08)] -> id: register-button]
2020-04-28 19:04:338 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 19:04:476 INFO  HomePage :27 - Clicking on register button [[ChromeDriver: chrome on WINDOWS (974b3ff831fadeac591b02dc8be8bc48)] -> link text: Register]
2020-04-28 19:04:624 INFO  RegisterPage :59 - Clicking on Radio Button [[ChromeDriver: chrome on WINDOWS (974b3ff831fadeac591b02dc8be8bc48)] -> id: gender-male]
2020-04-28 19:04:824 INFO  RegisterPage :65 - Enter First Name dhannorunnerFirst Name Field [[ChromeDriver: chrome on WINDOWS (974b3ff831fadeac591b02dc8be8bc48)] -> id: FirstName]
2020-04-28 19:04:06 INFO  RegisterPage :71 - Enter Last Name runnerLast Name Field [[ChromeDriver: chrome on WINDOWS (974b3ff831fadeac591b02dc8be8bc48)] -> id: LastName]
2020-04-28 19:04:248 INFO  RegisterPage :77 - Selecting Date of Birth Day 4Date Field [[ChromeDriver: chrome on WINDOWS (974b3ff831fadeac591b02dc8be8bc48)] -> name: DateOfBirthDay]
2020-04-28 19:04:367 INFO  RegisterPage :83 - Selecting Date of Birth Month marchBirth Month Field [[ChromeDriver: chrome on WINDOWS (974b3ff831fadeac591b02dc8be8bc48)] -> name: DateOfBirthMonth]
2020-04-28 19:04:547 INFO  RegisterPage :89 - Selecting Date of Birth Year 1986Birth Year Field [[ChromeDriver: chrome on WINDOWS (974b3ff831fadeac591b02dc8be8bc48)] -> name: DateOfBirthYear]
2020-04-28 19:04:773 INFO  RegisterPage :95 - Enter Email 14051@gmail.comEmail Field [[ChromeDriver: chrome on WINDOWS (974b3ff831fadeac591b02dc8be8bc48)] -> id: Email]
2020-04-28 19:04:113 INFO  RegisterPage :101 - Enter Company Name dhannorunner limitedCompany Name Field [[ChromeDriver: chrome on WINDOWS (974b3ff831fadeac591b02dc8be8bc48)] -> id: Company]
2020-04-28 19:04:238 INFO  RegisterPage :107 - Clicking on check box button for NewsLetter
2020-04-28 19:04:432 INFO  LoginPage :42 - Enter password dhannoruuun1223On Password Field [[ChromeDriver: chrome on WINDOWS (974b3ff831fadeac591b02dc8be8bc48)] -> id: Password]
2020-04-28 19:04:948 INFO  RegisterPage :119 - Enter Confirm Password dhannoruuun1223Confirm Password Field [[ChromeDriver: chrome on WINDOWS (974b3ff831fadeac591b02dc8be8bc48)] -> id: ConfirmPassword]
2020-04-28 19:04:804 INFO  RegisterPage :125 - Clicking On Registration Button Proxy element for: DefaultElementLocator 'By.id: register-button'
2020-04-28 19:04:853 INFO  RegisterPage :130 - Getting Registration Complete Message [[ChromeDriver: chrome on WINDOWS (974b3ff831fadeac591b02dc8be8bc48)] -> class name: result]
2020-04-28 19:04:488 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 19:04:823 INFO  HomePage :27 - Clicking on register button [[ChromeDriver: chrome on WINDOWS (4c659d0db50615f158b0b753ecb57a04)] -> link text: Register]
2020-04-28 19:04:80 INFO  RegisterPage :59 - Clicking on Radio Button [[ChromeDriver: chrome on WINDOWS (4c659d0db50615f158b0b753ecb57a04)] -> id: gender-male]
2020-04-28 19:04:797 INFO  RegisterPage :65 - Enter First Name RahulFirst Name Field [[ChromeDriver: chrome on WINDOWS (4c659d0db50615f158b0b753ecb57a04)] -> id: FirstName]
2020-04-28 19:04:937 INFO  RegisterPage :71 - Enter Last Name PaatelLast Name Field [[ChromeDriver: chrome on WINDOWS (4c659d0db50615f158b0b753ecb57a04)] -> id: LastName]
2020-04-28 19:04:524 INFO  RegisterPage :77 - Selecting Date of Birth Day 7Date Field [[ChromeDriver: chrome on WINDOWS (4c659d0db50615f158b0b753ecb57a04)] -> name: DateOfBirthDay]
2020-04-28 19:04:863 INFO  RegisterPage :83 - Selecting Date of Birth Month 12Birth Month Field [[ChromeDriver: chrome on WINDOWS (4c659d0db50615f158b0b753ecb57a04)] -> name: DateOfBirthMonth]
2020-04-28 19:04:99 INFO  RegisterPage :89 - Selecting Date of Birth Year 1985Birth Year Field [[ChromeDriver: chrome on WINDOWS (4c659d0db50615f158b0b753ecb57a04)] -> name: DateOfBirthYear]
2020-04-28 19:04:568 INFO  RegisterPage :95 - Enter Email 26817@gmail.comEmail Field [[ChromeDriver: chrome on WINDOWS (4c659d0db50615f158b0b753ecb57a04)] -> id: Email]
2020-04-28 19:04:736 INFO  RegisterPage :101 - Enter Company Name abc limitedCompany Name Field [[ChromeDriver: chrome on WINDOWS (4c659d0db50615f158b0b753ecb57a04)] -> id: Company]
2020-04-28 19:04:880 INFO  RegisterPage :107 - Clicking on check box button for NewsLetter
2020-04-28 19:04:186 INFO  LoginPage :42 - Enter password dhanno12345@@On Password Field [[ChromeDriver: chrome on WINDOWS (4c659d0db50615f158b0b753ecb57a04)] -> id: Password]
2020-04-28 19:04:345 INFO  RegisterPage :119 - Enter Confirm Password dhanno12345@@Confirm Password Field [[ChromeDriver: chrome on WINDOWS (4c659d0db50615f158b0b753ecb57a04)] -> id: ConfirmPassword]
2020-04-28 19:04:796 INFO  RegisterPage :125 - Clicking On Registration Button Proxy element for: DefaultElementLocator 'By.id: register-button'
2020-04-28 19:04:28 INFO  RegisterPage :130 - Getting Registration Complete Message [[ChromeDriver: chrome on WINDOWS (4c659d0db50615f158b0b753ecb57a04)] -> class name: result]
2020-04-28 19:04:582 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 20:04:295 INFO  HomePage :27 - Clicking on register button [[ChromeDriver: chrome on WINDOWS (f6986ad55940a5a26db81d8071681889)] -> link text: Register]
2020-04-28 20:04:417 INFO  RegisterPage :59 - Clicking on Radio Button [[ChromeDriver: chrome on WINDOWS (f6986ad55940a5a26db81d8071681889)] -> id: gender-male]
2020-04-28 20:04:598 INFO  RegisterPage :65 - Enter First Name PahulFirst Name Field [[ChromeDriver: chrome on WINDOWS (f6986ad55940a5a26db81d8071681889)] -> id: FirstName]
2020-04-28 20:04:525 INFO  RegisterPage :71 - Enter Last Name SpatelLast Name Field [[ChromeDriver: chrome on WINDOWS (f6986ad55940a5a26db81d8071681889)] -> id: LastName]
2020-04-28 20:04:789 INFO  RegisterPage :77 - Selecting Date of Birth Day 8Date Field [[ChromeDriver: chrome on WINDOWS (f6986ad55940a5a26db81d8071681889)] -> name: DateOfBirthDay]
2020-04-28 20:04:875 INFO  RegisterPage :83 - Selecting Date of Birth Month 1Birth Month Field [[ChromeDriver: chrome on WINDOWS (f6986ad55940a5a26db81d8071681889)] -> name: DateOfBirthMonth]
2020-04-28 20:04:41 INFO  RegisterPage :89 - Selecting Date of Birth Year 1975Birth Year Field [[ChromeDriver: chrome on WINDOWS (f6986ad55940a5a26db81d8071681889)] -> name: DateOfBirthYear]
2020-04-28 20:04:251 INFO  RegisterPage :95 - Enter Email 47838@gmail.comEmail Field [[ChromeDriver: chrome on WINDOWS (f6986ad55940a5a26db81d8071681889)] -> id: Email]
2020-04-28 20:04:390 INFO  RegisterPage :101 - Enter Company Name abd limitedCompany Name Field [[ChromeDriver: chrome on WINDOWS (f6986ad55940a5a26db81d8071681889)] -> id: Company]
2020-04-28 20:04:892 INFO  RegisterPage :107 - Clicking on check box button for NewsLetter
2020-04-28 20:04:66 INFO  LoginPage :42 - Enter password dhanno123@@On Password Field [[ChromeDriver: chrome on WINDOWS (f6986ad55940a5a26db81d8071681889)] -> id: Password]
2020-04-28 20:04:286 INFO  RegisterPage :119 - Enter Confirm Password dhanno123@@Confirm Password Field [[ChromeDriver: chrome on WINDOWS (f6986ad55940a5a26db81d8071681889)] -> id: ConfirmPassword]
2020-04-28 20:04:992 INFO  RegisterPage :125 - Clicking On Registration Button Proxy element for: DefaultElementLocator 'By.id: register-button'
2020-04-28 20:04:40 INFO  RegisterPage :130 - Getting Registration Complete Message [[ChromeDriver: chrome on WINDOWS (f6986ad55940a5a26db81d8071681889)] -> class name: result]
2020-04-28 20:04:154 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 20:04:530 INFO  HomePage :27 - Clicking on register button [[ChromeDriver: chrome on WINDOWS (5027d28618443f84df012c3aeed169b2)] -> link text: Register]
2020-04-28 20:04:653 INFO  RegisterPage :59 - Clicking on Radio Button [[ChromeDriver: chrome on WINDOWS (5027d28618443f84df012c3aeed169b2)] -> id: gender-male]
2020-04-28 20:04:514 INFO  RegisterPage :65 - Enter First Name RahulFirst Name Field [[ChromeDriver: chrome on WINDOWS (5027d28618443f84df012c3aeed169b2)] -> id: FirstName]
2020-04-28 20:04:666 INFO  RegisterPage :71 - Enter Last Name PaatelLast Name Field [[ChromeDriver: chrome on WINDOWS (5027d28618443f84df012c3aeed169b2)] -> id: LastName]
2020-04-28 20:04:251 INFO  RegisterPage :77 - Selecting Date of Birth Day 7Date Field [[ChromeDriver: chrome on WINDOWS (5027d28618443f84df012c3aeed169b2)] -> name: DateOfBirthDay]
2020-04-28 20:04:384 INFO  RegisterPage :83 - Selecting Date of Birth Month 12Birth Month Field [[ChromeDriver: chrome on WINDOWS (5027d28618443f84df012c3aeed169b2)] -> name: DateOfBirthMonth]
2020-04-28 20:04:555 INFO  RegisterPage :89 - Selecting Date of Birth Year 1985Birth Year Field [[ChromeDriver: chrome on WINDOWS (5027d28618443f84df012c3aeed169b2)] -> name: DateOfBirthYear]
2020-04-28 20:04:38 INFO  RegisterPage :95 - Enter Email rahulp@gmail.comEmail Field [[ChromeDriver: chrome on WINDOWS (5027d28618443f84df012c3aeed169b2)] -> id: Email]
2020-04-28 20:04:227 INFO  RegisterPage :101 - Enter Company Name abc limitedCompany Name Field [[ChromeDriver: chrome on WINDOWS (5027d28618443f84df012c3aeed169b2)] -> id: Company]
2020-04-28 20:04:322 INFO  RegisterPage :107 - Clicking on check box button for NewsLetter
2020-04-28 20:04:826 INFO  LoginPage :42 - Enter password dhanno12345@@On Password Field [[ChromeDriver: chrome on WINDOWS (5027d28618443f84df012c3aeed169b2)] -> id: Password]
2020-04-28 20:04:985 INFO  RegisterPage :119 - Enter Confirm Password dhanno12345@@Confirm Password Field [[ChromeDriver: chrome on WINDOWS (5027d28618443f84df012c3aeed169b2)] -> id: ConfirmPassword]
2020-04-28 20:04:483 INFO  RegisterPage :125 - Clicking On Registration Button Proxy element for: DefaultElementLocator 'By.id: register-button'
2020-04-28 20:04:530 INFO  RegisterPage :130 - Getting Registration Complete Message [[ChromeDriver: chrome on WINDOWS (5027d28618443f84df012c3aeed169b2)] -> class name: result]
2020-04-28 20:04:981 INFO  BrowserSelector :23 - Launching chrome browser
2020-04-28 20:04:73 INFO  HomePage :27 - Clicking on register button [[ChromeDriver: chrome on WINDOWS (d012e2ccd268d8663f538068210c448a)] -> link text: Register]
2020-04-28 20:04:211 INFO  RegisterPage :59 - Clicking on Radio Button [[ChromeDriver: chrome on WINDOWS (d012e2ccd268d8663f538068210c448a)] -> id: gender-male]
2020-04-28 20:04:373 INFO  RegisterPage :65 - Enter First Name PahulFirst Name Field [[ChromeDriver: chrome on WINDOWS (d012e2ccd268d8663f538068210c448a)] -> id: FirstName]
